booking_id,number_of_weekend_nights,type_of_meal,room_type,market_segment_type,num_previous_cancellations,average_price,number_of_week_nights,number_of_adults,number_of_children,car_parking_space,lead_time,is_repeat_guest,num_previous_bookings_not_canceled,special_requests,month_of_reservation,day_of_week,split
INN18996,0,Not Selected,Room_Type 1,Online,0,88.0,2,2,0,0,18,0,0,0,Feb,Monday,train
INN30471,0,Meal Plan 1,Room_Type 1,Online,0,139.0,1,1,0,0,8,0,0,0,Sep,Saturday,train
INN04929,1,Meal Plan 1,Room_Type 1,Online,0,78.3,2,2,0,0,58,0,0,1,Mar,Wednesday,train
INN26311,2,Meal Plan 1,Room_Type 4,Online,0,114.0,1,2,0,0,50,0,0,2,Nov,Tuesday,train
INN10790,2,Not Selected,Room_Type 1,Online,0,74.8,5,2,0,0,53,0,0,2,Dec,Monday,train
INN03000,0,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,51,0,0,0,Nov,Sunday,train
INN33159,1,Meal Plan 1,Room_Type 1,Online,0,59.91,2,2,0,0,47,0,0,1,Mar,Sunday,train
INN31480,0,Meal Plan 1,Room_Type 1,Online,0,70.07,1,2,0,0,6,0,0,1,Feb,Tuesday,train
INN00927,1,Not Selected,Room_Type 1,Online,0,126.0,0,2,0,0,28,0,0,0,Oct,Wednesday,train
INN23744,2,Not Selected,Room_Type 1,Online,0,116.1,0,2,0,0,153,0,0,0,Sep,Tuesday,train
INN08400,0,Not Selected,Room_Type 1,Online,0,89.0,2,2,0,0,16,0,0,1,Nov,Saturday,train
INN22697,2,Not Selected,Room_Type 1,Offline,0,63.75,3,2,0,0,2,0,0,0,Jun,Tuesday,train
INN30638,2,Meal Plan 1,Room_Type 4,Online,0,131.14,5,2,0,0,64,0,0,0,Sep,Tuesday,train
INN26044,2,Meal Plan 1,Room_Type 6,Online,0,184.95,5,2,2,0,145,0,0,1,Aug,Wednesday,train
INN29294,0,Meal Plan 1,Room_Type 1,Online,0,135.0,1,1,0,0,1,0,0,1,May,Friday,train
INN18150,0,Meal Plan 1,Room_Type 1,Online,0,105.0,4,2,0,0,10,0,0,2,Sep,Friday,train
INN34696,0,Meal Plan 1,Room_Type 1,Online,0,81.9,1,2,0,0,30,0,0,0,Feb,Tuesday,train
INN27892,0,Meal Plan 1,Room_Type 7,Online,0,210.57,2,2,2,0,20,0,0,2,Jul,Sunday,train
INN33859,0,Meal Plan 1,Room_Type 2,Online,0,155.68,3,0,2,0,3,0,0,4,Sep,Thursday,train
INN18658,0,Meal Plan 1,Room_Type 4,Online,0,149.4,2,2,0,0,80,0,0,2,Sep,Sunday,train
INN04688,2,Meal Plan 1,Room_Type 4,Online,0,96.9,2,2,0,0,73,0,0,1,Dec,Tuesday,train
INN25058,0,Meal Plan 1,Room_Type 1,Offline,0,75.0,3,2,0,0,44,0,0,0,Feb,Saturday,train
INN35079,2,Not Selected,Room_Type 1,Online,0,74.8,8,2,0,0,7,0,0,1,Dec,Thursday,train
INN29977,1,Meal Plan 1,Room_Type 2,Online,0,91.5,1,2,0,1,42,0,0,0,Dec,Thursday,train
INN25463,1,Meal Plan 1,Room_Type 1,Online,0,135.15,4,1,1,0,69,0,0,2,May,Wednesday,train
INN00138,2,Meal Plan 1,Room_Type 1,Online,0,90.95,5,2,0,0,155,0,0,2,Jun,Thursday,train
INN11440,2,Meal Plan 1,Room_Type 1,Offline,0,60.0,1,2,0,0,93,0,0,0,Mar,Monday,train
INN19836,0,Meal Plan 1,Room_Type 1,Offline,0,95.0,3,2,0,0,42,0,0,0,Sep,Friday,train
INN14400,1,Meal Plan 1,Room_Type 1,Online,0,90.0,5,2,0,0,5,0,0,1,Aug,Thursday,train
INN22971,1,Not Selected,Room_Type 1,Online,0,138.0,3,2,0,0,21,0,0,0,Aug,Wednesday,train
INN06981,0,Meal Plan 1,Room_Type 4,Corporate,0,94.0,1,2,0,0,1,0,0,0,Jul,Saturday,train
INN32168,0,Not Selected,Room_Type 1,Online,0,79.2,1,1,0,0,138,0,0,1,Nov,Monday,train
INN23300,2,Meal Plan 2,Room_Type 1,Offline,0,101.0,1,2,0,0,150,0,0,0,Jan,Tuesday,train
INN33480,0,Meal Plan 1,Room_Type 4,Aviation,0,95.0,1,1,0,0,3,0,0,0,Nov,Saturday,train
INN31899,0,Meal Plan 1,Room_Type 1,Online,0,94.5,3,1,0,0,39,0,0,1,Jun,Thursday,train
INN29891,0,Meal Plan 1,Room_Type 1,Offline,0,70.0,3,2,0,0,160,0,0,0,Dec,Saturday,train
INN01554,0,Meal Plan 1,Room_Type 1,Online,0,127.67,3,2,0,0,23,0,0,0,Jun,Thursday,train
INN02868,0,Meal Plan 1,Room_Type 1,Online,0,109.8,1,2,0,0,38,0,0,0,Sep,Sunday,train
INN26981,2,Meal Plan 1,Room_Type 1,Offline,0,68.0,3,2,0,0,61,0,0,1,Nov,Monday,train
INN03109,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,1,1,0,0,5,0,0,1,Aug,Thursday,train
INN04251,1,Meal Plan 1,Room_Type 1,Offline,0,90.0,2,2,0,0,5,0,0,0,Oct,Thursday,train
INN22768,1,Meal Plan 1,Room_Type 1,Offline,0,72.0,2,2,0,0,290,0,0,0,Jun,Sunday,train
INN12405,0,Meal Plan 1,Room_Type 1,Online,0,89.25,1,2,0,0,79,0,0,0,Sep,Monday,train
INN24320,1,Meal Plan 1,Room_Type 1,Corporate,0,100.0,3,2,0,0,12,0,0,0,Oct,Thursday,train
INN22039,2,Meal Plan 1,Room_Type 1,Online,0,89.46,2,1,0,0,60,0,0,0,Apr,Tuesday,train
INN19076,2,Meal Plan 2,Room_Type 1,Offline,0,68.0,5,1,0,0,125,0,0,0,Jul,Wednesday,train
INN16226,0,Meal Plan 1,Room_Type 4,Online,0,154.0,2,2,0,0,32,0,0,1,Sep,Thursday,train
INN25934,0,Meal Plan 1,Room_Type 1,Corporate,0,89.0,1,1,0,0,0,0,0,0,Nov,Sunday,train
INN19951,1,Meal Plan 1,Room_Type 1,Online,0,106.2,2,2,0,0,199,0,0,1,Apr,Sunday,train
INN06415,0,Meal Plan 1,Room_Type 4,Online,0,119.77,4,3,0,0,29,0,0,2,Apr,Thursday,train
INN08343,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,1,1,0,0,75,0,0,1,Dec,Saturday,train
INN19080,0,Meal Plan 1,Room_Type 1,Online,0,90.9,4,2,0,0,162,0,0,1,Oct,Thursday,train
INN31719,1,Meal Plan 1,Room_Type 1,Offline,0,92.65,1,3,0,0,93,0,0,0,Dec,Monday,train
INN15643,0,Not Selected,Room_Type 1,Online,0,119.0,1,2,0,0,8,0,0,0,May,Friday,train
INN34059,0,Meal Plan 1,Room_Type 4,Online,0,124.0,1,2,0,0,3,0,0,1,Jun,Saturday,train
INN08324,0,Meal Plan 1,Room_Type 1,Online,0,100.0,4,2,0,0,16,0,0,2,Mar,Friday,train
INN00953,2,Meal Plan 1,Room_Type 1,Online,0,126.9,2,2,0,0,36,0,0,2,May,Monday,train
INN11237,0,Not Selected,Room_Type 1,Online,0,104.0,1,1,0,1,17,0,0,1,Nov,Monday,train
INN22527,0,Meal Plan 1,Room_Type 1,Offline,0,72.8,1,2,0,0,4,0,0,0,Feb,Tuesday,train
INN31073,0,Meal Plan 1,Room_Type 1,Corporate,0,67.0,1,1,0,0,17,0,0,0,Nov,Saturday,train
INN30830,1,Meal Plan 1,Room_Type 1,Offline,0,85.0,1,2,0,0,31,0,0,0,Oct,Monday,train
INN28085,0,Not Selected,Room_Type 1,Online,0,86.9,4,2,0,0,110,0,0,1,Sep,Friday,train
INN23030,2,Meal Plan 1,Room_Type 1,Offline,0,120.0,4,1,0,0,69,0,0,0,Jun,Tuesday,train
INN11616,2,Meal Plan 1,Room_Type 1,Offline,0,85.5,5,2,0,0,60,0,0,0,Jun,Sunday,train
INN34886,0,Meal Plan 1,Room_Type 4,Online,0,142.0,2,2,0,0,26,0,0,0,Apr,Sunday,train
INN19780,0,Meal Plan 1,Room_Type 4,Online,11,92.67,3,3,0,0,8,1,22,2,Feb,Saturday,train
INN13154,0,Not Selected,Room_Type 1,Online,0,80.0,1,2,0,0,5,0,0,0,Feb,Monday,train
INN26736,2,Meal Plan 1,Room_Type 1,Offline,0,102.0,2,2,1,0,2,0,0,1,Feb,Monday,train
INN05655,0,Not Selected,Room_Type 1,Online,0,139.0,2,1,0,0,2,0,0,3,Oct,Saturday,train
INN19096,0,Meal Plan 1,Room_Type 1,Offline,0,95.0,2,1,0,0,192,0,0,0,Jun,Sunday,train
INN28717,2,Meal Plan 1,Room_Type 1,Online,0,126.0,1,2,0,0,39,0,0,1,Oct,Tuesday,train
INN27738,0,Meal Plan 1,Room_Type 4,Online,0,1.48,2,2,0,0,11,0,0,0,Dec,Sunday,train
INN20717,2,Meal Plan 1,Room_Type 1,Online,0,92.4,0,1,0,0,31,0,0,0,Oct,Wednesday,train
INN17629,0,Meal Plan 1,Room_Type 1,Offline,0,89.0,3,2,0,0,304,0,0,0,Nov,Saturday,train
INN30604,1,Meal Plan 1,Room_Type 4,Online,0,151.2,2,3,0,0,165,0,0,0,Oct,Sunday,train
INN03636,0,Not Selected,Room_Type 1,Online,0,88.0,2,2,0,0,4,0,0,1,Feb,Monday,train
INN27292,0,Meal Plan 1,Room_Type 4,Online,0,149.4,3,2,0,0,82,0,0,1,Sep,Saturday,train
INN22507,2,Meal Plan 1,Room_Type 4,Online,0,140.4,3,2,0,0,33,0,0,0,Apr,Sunday,train
INN28419,1,Not Selected,Room_Type 1,Online,0,87.27,2,2,0,0,30,0,0,0,Nov,Sunday,train
INN21279,0,Meal Plan 1,Room_Type 2,Online,0,86.5,1,0,2,0,201,0,0,0,Jul,Saturday,train
INN30194,0,Meal Plan 1,Room_Type 1,Offline,0,100.0,2,2,0,0,177,0,0,0,Jun,Sunday,train
INN35012,1,Not Selected,Room_Type 1,Online,0,108.0,2,2,0,0,52,0,0,1,Oct,Wednesday,train
INN06090,0,Meal Plan 1,Room_Type 6,Online,0,231.0,1,2,2,0,5,0,0,2,Jul,Monday,train
INN03365,2,Not Selected,Room_Type 1,Online,0,74.8,2,2,0,0,42,0,0,1,Dec,Sunday,train
INN12553,0,Meal Plan 2,Room_Type 1,Offline,0,95.0,1,1,0,0,67,0,0,0,Jul,Thursday,train
INN03198,0,Meal Plan 1,Room_Type 1,Online,0,100.0,2,1,0,0,164,0,0,0,Oct,Monday,train
INN19935,0,Meal Plan 1,Room_Type 4,Online,0,111.0,2,2,0,0,19,0,0,0,Mar,Sunday,train
INN01539,0,Meal Plan 1,Room_Type 1,Online,0,90.9,1,1,0,0,81,0,0,0,Jun,Saturday,train
INN34530,0,Not Selected,Room_Type 1,Online,0,99.0,3,2,0,0,35,0,0,0,Aug,Friday,train
INN26422,2,Meal Plan 1,Room_Type 1,Online,0,88.4,3,2,0,0,39,0,0,2,Nov,Tuesday,train
INN19479,0,Meal Plan 1,Room_Type 1,Offline,0,65.0,1,2,0,0,25,0,0,1,Dec,Thursday,train
INN29953,0,Meal Plan 1,Room_Type 1,Offline,0,72.25,2,2,0,0,111,0,0,0,Aug,Thursday,train
INN12986,1,Meal Plan 1,Room_Type 6,Online,0,177.3,2,2,2,0,45,0,0,2,Apr,Wednesday,train
INN27503,1,Meal Plan 1,Room_Type 7,Online,0,214.76,2,2,2,0,65,0,0,1,Aug,Wednesday,train
INN29385,2,Meal Plan 1,Room_Type 1,Offline,0,65.0,2,2,0,0,81,0,0,0,Mar,Sunday,train
INN13104,0,Not Selected,Room_Type 1,Online,0,137.0,1,2,0,0,13,0,0,0,Jul,Sunday,train
INN15868,0,Meal Plan 1,Room_Type 7,Online,0,202.74,1,2,2,0,116,0,0,1,Aug,Sunday,train
INN28580,1,Meal Plan 1,Room_Type 1,Corporate,0,67.0,2,1,0,1,7,1,2,0,May,Wednesday,train
INN03928,2,Meal Plan 1,Room_Type 1,Online,0,68.07,2,2,0,0,34,0,0,1,Dec,Monday,train
INN22225,0,Not Selected,Room_Type 1,Online,0,128.0,2,2,0,0,1,0,0,1,May,Thursday,train
INN31091,0,Meal Plan 1,Room_Type 1,Offline,0,73.0,1,2,0,0,14,0,0,0,May,Sunday,train
INN01631,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,1,0,0,1,Jun,Sunday,train
INN32769,1,Not Selected,Room_Type 1,Online,0,87.2,1,1,0,0,44,0,0,0,Nov,Monday,train
INN16634,0,Meal Plan 1,Room_Type 1,Online,0,93.0,3,2,0,0,16,0,0,0,Feb,Sunday,train
INN02939,0,Meal Plan 1,Room_Type 4,Online,0,149.4,3,2,0,0,30,0,0,0,Jul,Saturday,train
INN32632,1,Meal Plan 1,Room_Type 1,Corporate,0,123.0,2,2,0,0,3,0,0,0,Oct,Thursday,train
INN22744,0,Meal Plan 1,Room_Type 1,Online,0,109.0,1,2,1,0,1,0,0,0,Feb,Friday,train
INN05192,0,Meal Plan 1,Room_Type 1,Offline,0,93.0,1,1,0,0,1,0,0,0,Jul,Friday,train
INN16193,0,Meal Plan 1,Room_Type 1,Offline,0,68.0,3,2,0,0,157,0,0,1,Dec,Saturday,train
INN09640,1,Meal Plan 1,Room_Type 1,Offline,0,110.0,2,2,0,0,280,0,0,0,Sep,Wednesday,train
INN12242,1,Meal Plan 1,Room_Type 1,Corporate,0,65.0,0,1,0,0,0,0,0,0,Oct,Thursday,train
INN06300,1,Not Selected,Room_Type 1,Online,0,114.0,0,2,0,0,5,0,0,2,Sep,Wednesday,train
INN08833,2,Meal Plan 1,Room_Type 1,Online,0,86.72,2,2,0,0,10,0,0,1,Nov,Sunday,train
INN31123,1,Meal Plan 1,Room_Type 4,Online,0,140.4,2,1,0,0,253,0,0,1,Oct,Sunday,train
INN13220,1,Meal Plan 1,Room_Type 4,Online,0,143.1,3,2,0,0,127,0,0,0,Sep,Saturday,train
INN03163,1,Meal Plan 1,Room_Type 7,Online,0,165.63,3,3,0,0,70,0,0,2,Jul,Saturday,train
INN25241,3,Meal Plan 1,Room_Type 1,Online,0,71.6,5,2,0,0,160,0,0,0,Jul,Wednesday,train
INN26069,2,Meal Plan 1,Room_Type 4,Online,0,95.2,4,1,1,0,69,0,0,1,Mar,Saturday,train
INN24628,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,66,0,0,0,Oct,Monday,train
INN25858,0,Not Selected,Room_Type 1,Online,0,148.0,2,2,0,0,24,0,0,2,Aug,Saturday,train
INN32289,0,Meal Plan 2,Room_Type 6,Online,0,231.0,3,2,2,0,84,0,0,1,Dec,Saturday,train
INN20351,1,Meal Plan 1,Room_Type 1,Corporate,0,65.0,0,1,0,0,54,0,0,0,Oct,Thursday,train
INN23665,2,Meal Plan 1,Room_Type 1,Offline,0,78.0,3,2,0,0,170,0,0,0,Apr,Sunday,train
INN04213,2,Meal Plan 1,Room_Type 1,Offline,0,88.5,2,2,0,0,11,0,0,0,Oct,Monday,train
INN34587,0,Meal Plan 2,Room_Type 1,Offline,0,101.5,2,2,0,0,74,0,0,0,Sep,Monday,train
INN16703,2,Meal Plan 1,Room_Type 4,Online,0,140.0,1,3,0,0,106,0,0,2,Dec,Tuesday,train
INN17747,1,Meal Plan 1,Room_Type 1,Offline,0,95.0,0,2,0,0,4,0,0,0,May,Wednesday,train
INN31285,0,Not Selected,Room_Type 1,Online,0,120.0,1,2,0,0,10,0,0,2,Oct,Friday,train
INN25904,1,Meal Plan 1,Room_Type 4,Online,0,136.0,2,2,0,0,14,0,0,1,Oct,Thursday,train
INN34057,0,Meal Plan 1,Room_Type 1,Online,0,90.0,2,2,0,0,130,0,0,2,Nov,Sunday,train
INN08698,2,Meal Plan 1,Room_Type 1,Online,0,95.2,2,2,0,0,271,0,0,0,Oct,Monday,train
INN17674,0,Meal Plan 1,Room_Type 1,Corporate,0,100.0,3,1,0,0,113,0,0,0,May,Thursday,train
INN08693,1,Meal Plan 1,Room_Type 1,Online,0,93.6,2,2,0,0,56,0,0,1,Dec,Sunday,train
INN24366,0,Meal Plan 1,Room_Type 1,Online,0,81.9,1,2,0,0,36,0,0,0,Mar,Saturday,train
INN31163,2,Meal Plan 1,Room_Type 1,Offline,0,120.0,4,1,0,0,69,0,0,0,Jun,Tuesday,train
INN07509,0,Meal Plan 1,Room_Type 1,Online,0,137.7,3,3,0,0,133,0,0,2,Jul,Thursday,train
INN18446,0,Meal Plan 2,Room_Type 1,Offline,0,115.0,2,2,0,0,292,0,0,0,Jul,Saturday,train
INN12214,0,Meal Plan 1,Room_Type 1,Offline,0,80.75,4,2,0,0,63,0,0,0,Apr,Thursday,train
INN00275,1,Meal Plan 1,Room_Type 1,Online,0,94.35,0,2,0,0,19,0,0,1,Jun,Tuesday,train
INN30869,2,Meal Plan 1,Room_Type 1,Offline,0,85.0,5,2,0,0,53,0,0,0,Aug,Wednesday,train
INN06042,4,Meal Plan 1,Room_Type 1,Online,0,73.95,8,1,0,0,307,0,0,0,Dec,Saturday,train
INN13597,2,Meal Plan 1,Room_Type 1,Online,0,119.85,5,2,0,0,226,0,0,1,Sep,Friday,train
INN08706,1,Meal Plan 1,Room_Type 4,Online,0,131.4,1,2,0,0,37,0,0,0,Jun,Monday,train
INN18718,0,Meal Plan 1,Room_Type 1,Online,0,128.5,2,2,0,0,10,0,0,2,Sep,Monday,train
INN10851,1,Meal Plan 1,Room_Type 1,Online,0,135.9,0,2,0,0,38,0,0,0,Aug,Wednesday,train
INN32050,0,Meal Plan 1,Room_Type 1,Online,0,159.3,3,3,0,0,93,0,0,0,Jun,Friday,train
INN20087,0,Meal Plan 1,Room_Type 1,Offline,0,90.0,2,1,0,0,37,0,0,0,Sep,Saturday,train
INN08790,2,Meal Plan 1,Room_Type 1,Online,0,155.2,3,1,0,0,6,0,0,2,Nov,Tuesday,train
INN35771,0,Meal Plan 2,Room_Type 1,Offline,0,101.5,2,2,0,0,102,0,0,0,Oct,Monday,train
INN00080,0,Meal Plan 1,Room_Type 1,Offline,0,75.0,5,2,0,0,46,0,0,1,Mar,Thursday,train
INN21683,2,Meal Plan 1,Room_Type 4,Online,0,132.13,5,2,1,0,152,0,0,4,Jul,Saturday,train
INN15143,2,Meal Plan 1,Room_Type 1,Online,0,109.65,2,2,0,0,230,0,0,1,Sep,Tuesday,train
INN05818,2,Meal Plan 1,Room_Type 4,Online,0,112.2,3,2,0,0,170,0,0,1,Aug,Saturday,train
INN26382,1,Meal Plan 1,Room_Type 1,Online,0,0.0,3,1,0,0,3,0,0,2,Mar,Wednesday,train
INN15333,2,Meal Plan 1,Room_Type 1,Online,0,101.41,1,3,0,0,35,0,0,2,Apr,Tuesday,train
INN36196,2,Meal Plan 1,Room_Type 1,Online,0,90.0,2,2,0,0,164,0,0,2,Mar,Tuesday,train
INN28237,2,Meal Plan 1,Room_Type 1,Online,0,100.3,3,2,0,0,250,0,0,2,Sep,Saturday,train
INN33012,2,Meal Plan 1,Room_Type 4,Online,0,125.2,3,2,0,0,14,0,0,0,Apr,Saturday,train
INN09567,2,Meal Plan 1,Room_Type 1,Online,0,99.45,2,2,0,0,165,0,0,1,Jul,Sunday,train
INN32522,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,141,0,0,0,Jun,Sunday,train
INN04853,0,Not Selected,Room_Type 1,Online,0,79.2,1,2,0,0,126,0,0,1,Dec,Thursday,train
INN00969,0,Meal Plan 1,Room_Type 1,Online,0,75.0,1,2,0,0,105,0,0,0,Apr,Friday,train
INN00399,1,Meal Plan 1,Room_Type 1,Online,0,95.0,2,2,0,0,273,0,0,0,May,Sunday,train
INN05246,1,Meal Plan 1,Room_Type 4,Online,0,168.3,1,3,0,0,43,0,0,2,Jul,Wednesday,train
INN00384,2,Not Selected,Room_Type 1,Offline,0,123.7,0,2,0,0,5,0,0,0,Sep,Tuesday,train
INN07373,2,Not Selected,Room_Type 1,Online,0,160.0,0,2,0,0,4,0,0,0,Sep,Tuesday,train
INN08811,0,Meal Plan 1,Room_Type 4,Online,0,97.0,1,2,0,0,35,0,0,1,Dec,Tuesday,train
INN17056,0,Meal Plan 1,Room_Type 1,Online,0,86.4,3,2,0,0,56,0,0,0,Nov,Saturday,train
INN29467,0,Not Selected,Room_Type 1,Online,0,116.1,3,2,0,0,197,0,0,1,Sep,Saturday,train
INN12249,1,Meal Plan 1,Room_Type 1,Corporate,1,67.0,1,1,0,1,3,1,18,1,Sep,Wednesday,train
INN19292,1,Meal Plan 2,Room_Type 1,Online,0,141.0,5,2,0,0,107,0,0,0,Jul,Wednesday,train
INN16822,0,Meal Plan 1,Room_Type 1,Online,0,185.85,2,2,1,0,91,0,0,0,May,Sunday,train
INN12975,0,Not Selected,Room_Type 1,Online,0,79.5,3,2,0,0,305,0,0,2,Dec,Saturday,train
INN06441,0,Meal Plan 1,Room_Type 1,Online,0,113.4,2,1,0,0,77,0,0,0,Oct,Friday,train
INN29290,0,Meal Plan 1,Room_Type 2,Online,0,91.6,2,0,2,0,61,0,0,0,Dec,Saturday,train
INN01847,2,Meal Plan 1,Room_Type 1,Online,0,95.04,2,2,0,0,29,0,0,0,Oct,Tuesday,train
INN24669,2,Meal Plan 1,Room_Type 2,Online,0,110.36,3,0,2,0,57,0,0,2,Oct,Monday,train
INN14630,0,Meal Plan 2,Room_Type 1,Offline,0,140.0,4,2,0,0,100,0,0,1,Sep,Friday,train
INN21192,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,1,0,0,114,0,0,0,Jul,Sunday,train
INN20549,0,Meal Plan 1,Room_Type 1,Online,0,80.3,4,2,0,0,31,0,0,0,Feb,Saturday,train
INN27954,0,Not Selected,Room_Type 1,Online,0,81.0,1,2,0,0,1,0,0,0,Feb,Monday,train
INN18852,1,Meal Plan 1,Room_Type 1,Online,0,99.9,3,2,0,0,52,0,0,1,Jun,Wednesday,train
INN05670,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,1,1,0,0,2,0,0,0,Jul,Saturday,train
INN03710,0,Meal Plan 1,Room_Type 2,Online,0,72.37,3,2,0,0,41,0,0,0,Feb,Sunday,train
INN10462,1,Meal Plan 1,Room_Type 4,Online,0,118.8,3,2,0,0,38,0,0,1,Apr,Saturday,train
INN00518,0,Meal Plan 1,Room_Type 1,Corporate,0,95.0,2,1,0,0,14,0,0,0,Oct,Saturday,train
INN14843,0,Meal Plan 2,Room_Type 1,Offline,0,101.5,2,2,0,0,102,0,0,0,Oct,Monday,train
INN22546,0,Meal Plan 1,Room_Type 1,Offline,0,74.0,2,2,0,0,42,0,0,0,Feb,Monday,train
INN13712,0,Meal Plan 1,Room_Type 1,Offline,0,120.0,1,2,0,0,53,0,0,0,Oct,Sunday,train
INN10516,2,Meal Plan 1,Room_Type 1,Online,0,137.34,5,3,0,0,165,0,0,0,Aug,Monday,train
INN35695,2,Meal Plan 1,Room_Type 1,Online,0,160.0,2,2,1,0,21,0,0,2,Aug,Tuesday,train
INN00157,0,Meal Plan 1,Room_Type 4,Online,0,140.4,3,2,0,0,97,0,0,0,May,Thursday,train
INN35821,0,Not Selected,Room_Type 1,Online,0,100.0,3,2,0,0,26,0,0,2,Nov,Friday,train
INN19409,0,Meal Plan 1,Room_Type 1,Online,0,130.0,1,2,0,0,11,0,0,1,Nov,Monday,train
INN35098,0,Meal Plan 1,Room_Type 1,Offline,0,110.0,3,1,0,0,166,0,0,0,Nov,Thursday,train
INN04458,2,Meal Plan 1,Room_Type 6,Online,0,209.7,1,2,2,0,5,0,0,1,Sep,Monday,train
INN31860,0,Not Selected,Room_Type 1,Online,0,83.0,2,2,0,0,10,0,0,1,Nov,Monday,train
INN33743,0,Meal Plan 1,Room_Type 1,Offline,0,110.0,3,1,0,0,166,0,0,0,Nov,Thursday,train
INN23887,2,Not Selected,Room_Type 1,Online,0,129.0,1,2,0,0,10,0,0,1,Jun,Tuesday,train
INN18861,0,Meal Plan 1,Room_Type 1,Online,0,88.01,3,2,0,0,129,0,0,1,Aug,Friday,train
INN12761,2,Meal Plan 1,Room_Type 6,Online,0,148.58,3,2,2,0,155,0,0,1,Dec,Saturday,train
INN06164,0,Meal Plan 1,Room_Type 1,Offline,0,87.0,2,2,0,0,16,0,0,0,Feb,Monday,train
INN23074,1,Meal Plan 1,Room_Type 7,Complementary,0,0.0,0,2,0,1,16,0,0,2,Jun,Tuesday,train
INN10859,1,Meal Plan 1,Room_Type 1,Online,0,148.67,2,1,0,0,0,0,0,0,Sep,Thursday,train
INN16569,1,Meal Plan 1,Room_Type 1,Online,0,102.8,1,2,1,0,3,0,0,2,Apr,Monday,train
INN05722,0,Meal Plan 1,Room_Type 1,Online,0,110.0,3,1,0,0,166,0,0,0,Nov,Thursday,train
INN03799,0,Not Selected,Room_Type 1,Online,0,125.1,2,2,0,0,47,0,0,1,Sep,Sunday,train
INN10611,2,Meal Plan 2,Room_Type 1,Online,0,144.0,3,2,0,0,54,0,0,0,Aug,Tuesday,train
INN03450,1,Meal Plan 1,Room_Type 1,Offline,0,90.67,2,2,0,0,3,0,0,0,Jun,Sunday,train
INN18036,2,Meal Plan 1,Room_Type 1,Offline,0,115.0,2,1,0,0,162,0,0,0,Oct,Sunday,train
INN08084,0,Meal Plan 1,Room_Type 1,Online,0,89.25,4,2,1,0,278,0,0,1,Dec,Friday,train
INN15262,0,Meal Plan 1,Room_Type 1,Online,0,129.9,3,2,0,0,90,0,0,2,Aug,Friday,train
INN08245,2,Meal Plan 1,Room_Type 4,Offline,0,60.0,3,2,0,0,50,0,0,0,Nov,Sunday,train
INN06680,1,Meal Plan 2,Room_Type 1,Online,0,130.0,2,3,0,0,161,0,0,0,Mar,Sunday,train
INN16392,0,Not Selected,Room_Type 1,Online,0,94.71,1,1,0,0,11,1,1,1,Sep,Thursday,train
INN30716,1,Meal Plan 1,Room_Type 1,Online,0,68.72,4,2,1,0,62,0,0,2,Oct,Thursday,train
INN23203,1,Meal Plan 2,Room_Type 1,Offline,0,112.0,1,2,0,0,4,0,0,1,May,Monday,train
INN09996,2,Meal Plan 1,Room_Type 1,Offline,0,75.0,1,2,0,0,55,0,0,1,Apr,Tuesday,train
INN04985,0,Meal Plan 1,Room_Type 1,Online,0,104.0,2,2,0,0,37,0,0,2,Nov,Saturday,train
INN05212,0,Meal Plan 1,Room_Type 1,Online,0,65.0,1,2,0,0,443,0,0,0,Apr,Sunday,train
INN32657,0,Meal Plan 1,Room_Type 1,Offline,0,100.0,2,1,0,0,164,0,0,0,Oct,Monday,train
INN19251,0,Not Selected,Room_Type 1,Online,0,89.0,1,2,0,0,23,0,0,0,Jun,Saturday,train
INN18001,2,Not Selected,Room_Type 1,Online,0,108.0,2,2,0,0,66,0,0,1,Oct,Tuesday,train
INN27113,2,Meal Plan 1,Room_Type 4,Online,0,139.5,1,2,0,0,47,0,0,2,Oct,Tuesday,train
INN20508,0,Meal Plan 1,Room_Type 1,Online,0,117.9,1,2,0,0,42,0,0,0,Apr,Monday,train
INN15847,1,Not Selected,Room_Type 1,Online,0,107.1,1,2,0,0,46,0,0,0,Apr,Wednesday,train
INN29552,2,Not Selected,Room_Type 1,Online,0,95.1,1,2,0,0,43,0,0,0,Jun,Tuesday,train
INN01462,0,Meal Plan 2,Room_Type 1,Online,0,108.0,1,2,0,0,100,0,0,0,Oct,Monday,train
INN22178,1,Meal Plan 1,Room_Type 4,Online,0,104.85,3,2,0,0,66,0,0,1,Oct,Wednesday,train
INN14925,0,Meal Plan 1,Room_Type 4,Online,0,102.04,3,2,0,0,55,0,0,4,Oct,Saturday,train
INN09675,2,Meal Plan 1,Room_Type 1,Online,0,83.9,3,2,0,0,40,0,0,1,Mar,Monday,train
INN09353,1,Meal Plan 1,Room_Type 1,Online,0,159.3,2,3,0,0,102,0,0,0,Jun,Sunday,train
